sample_id,document_id,document_family_id,doc_type,data_source,is_synthetic,license,is_tampered,tampering_type,image_path,mask_path,width,height,tampered_pixel_count,tampered_area_ratio,split
synthetic_doc_family_certificate_013_inst_00_authentic,doc_family_certificate_013_inst_00,doc_family_certificate_013,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_013_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_013_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_013_inst_00_tampered_v1_copy_move,doc_family_certificate_013_inst_00,doc_family_certificate_013,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_013_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_013_inst_00_tampered_v1_copy_move.png,950,700,10797,0.01623609022556391,train
synthetic_doc_family_certificate_013_inst_00_tampered_v2_splicing,doc_family_certificate_013_inst_00,doc_family_certificate_013,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_013_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_013_inst_00_tampered_v2_splicing.png,950,700,3998,0.00601203007518797,train
synthetic_doc_family_certificate_013_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_013_inst_00,doc_family_certificate_013,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_013_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_013_inst_00_tampered_v3_erasure_inpainting.png,950,700,11480,0.01726315789473684,train
synthetic_doc_family_certificate_014_inst_00_authentic,doc_family_certificate_014_inst_00,doc_family_certificate_014,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_014_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_014_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_014_inst_00_tampered_v1_copy_move,doc_family_certificate_014_inst_00,doc_family_certificate_014,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_014_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_014_inst_00_tampered_v1_copy_move.png,950,700,7130,0.010721804511278195,train
synthetic_doc_family_certificate_014_inst_00_tampered_v2_splicing,doc_family_certificate_014_inst_00,doc_family_certificate_014,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_014_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_014_inst_00_tampered_v2_splicing.png,950,700,2562,0.0038526315789473684,train
synthetic_doc_family_certificate_014_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_014_inst_00,doc_family_certificate_014,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_014_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_014_inst_00_tampered_v3_erasure_inpainting.png,950,700,7990,0.012015037593984963,train
synthetic_doc_family_certificate_015_inst_00_authentic,doc_family_certificate_015_inst_00,doc_family_certificate_015,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_015_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_015_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_015_inst_00_tampered_v1_copy_move,doc_family_certificate_015_inst_00,doc_family_certificate_015,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_015_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_015_inst_00_tampered_v1_copy_move.png,950,700,13824,0.02078796992481203,train
synthetic_doc_family_certificate_015_inst_00_tampered_v2_splicing,doc_family_certificate_015_inst_00,doc_family_certificate_015,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_015_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_015_inst_00_tampered_v2_splicing.png,950,700,4054,0.006096240601503759,train
synthetic_doc_family_certificate_015_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_015_inst_00,doc_family_certificate_015,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_015_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_015_inst_00_tampered_v3_erasure_inpainting.png,950,700,5848,0.008793984962406015,train
synthetic_doc_family_certificate_016_inst_00_authentic,doc_family_certificate_016_inst_00,doc_family_certificate_016,certificate,synthetic_docforensics,1,MIT,0,none,data\test\images\synthetic_doc_family_certificate_016_inst_00_authentic.png,data\test\masks\synthetic_doc_family_certificate_016_inst_00_authentic.png,950,700,0,0.0,test
synthetic_doc_family_certificate_016_inst_00_tampered_v1_copy_move,doc_family_certificate_016_inst_00,doc_family_certificate_016,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\test\images\synthetic_doc_family_certificate_016_inst_00_tampered_v1_copy_move.png,data\test\masks\synthetic_doc_family_certificate_016_inst_00_tampered_v1_copy_move.png,950,700,10920,0.016421052631578947,test
synthetic_doc_family_certificate_016_inst_00_tampered_v2_splicing,doc_family_certificate_016_inst_00,doc_family_certificate_016,certificate,synthetic_docforensics,1,MIT,1,splicing,data\test\images\synthetic_doc_family_certificate_016_inst_00_tampered_v2_splicing.png,data\test\masks\synthetic_doc_family_certificate_016_inst_00_tampered_v2_splicing.png,950,700,2869,0.004314285714285714,test
synthetic_doc_family_certificate_016_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_016_inst_00,doc_family_certificate_016,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\test\images\synthetic_doc_family_certificate_016_inst_00_tampered_v3_erasure_inpainting.png,data\test\masks\synthetic_doc_family_certificate_016_inst_00_tampered_v3_erasure_inpainting.png,950,700,9405,0.014142857142857143,test
synthetic_doc_family_certificate_017_inst_00_authentic,doc_family_certificate_017_inst_00,doc_family_certificate_017,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_017_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_017_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_017_inst_00_tampered_v1_copy_move,doc_family_certificate_017_inst_00,doc_family_certificate_017,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_017_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_017_inst_00_tampered_v1_copy_move.png,950,700,7605,0.011436090225563909,train
synthetic_doc_family_certificate_017_inst_00_tampered_v2_splicing,doc_family_certificate_017_inst_00,doc_family_certificate_017,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_017_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_017_inst_00_tampered_v2_splicing.png,950,700,3284,0.004938345864661654,train
synthetic_doc_family_certificate_017_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_017_inst_00,doc_family_certificate_017,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_017_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_017_inst_00_tampered_v3_erasure_inpainting.png,950,700,7488,0.01126015037593985,train
synthetic_doc_family_certificate_018_inst_00_authentic,doc_family_certificate_018_inst_00,doc_family_certificate_018,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_018_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_018_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_018_inst_00_tampered_v1_copy_move,doc_family_certificate_018_inst_00,doc_family_certificate_018,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_018_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_018_inst_00_tampered_v1_copy_move.png,950,700,6882,0.010348872180451128,train
synthetic_doc_family_certificate_018_inst_00_tampered_v2_splicing,doc_family_certificate_018_inst_00,doc_family_certificate_018,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_018_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_018_inst_00_tampered_v2_splicing.png,950,700,2224,0.003344360902255639,train
synthetic_doc_family_certificate_018_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_018_inst_00,doc_family_certificate_018,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_018_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_018_inst_00_tampered_v3_erasure_inpainting.png,950,700,6468,0.009726315789473684,train
synthetic_doc_family_certificate_019_inst_00_authentic,doc_family_certificate_019_inst_00,doc_family_certificate_019,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_019_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_019_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_019_inst_00_tampered_v1_copy_move,doc_family_certificate_019_inst_00,doc_family_certificate_019,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_019_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_019_inst_00_tampered_v1_copy_move.png,950,700,8400,0.01263157894736842,train
synthetic_doc_family_certificate_019_inst_00_tampered_v2_splicing,doc_family_certificate_019_inst_00,doc_family_certificate_019,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_019_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_019_inst_00_tampered_v2_splicing.png,950,700,2554,0.0038406015037593987,train
synthetic_doc_family_certificate_019_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_019_inst_00,doc_family_certificate_019,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_019_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_019_inst_00_tampered_v3_erasure_inpainting.png,950,700,6902,0.010378947368421052,train
synthetic_doc_family_certificate_020_inst_00_authentic,doc_family_certificate_020_inst_00,doc_family_certificate_020,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_020_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_020_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_020_inst_00_tampered_v1_copy_move,doc_family_certificate_020_inst_00,doc_family_certificate_020,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_020_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_020_inst_00_tampered_v1_copy_move.png,950,700,8131,0.012227067669172932,train
synthetic_doc_family_certificate_020_inst_00_tampered_v2_splicing,doc_family_certificate_020_inst_00,doc_family_certificate_020,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_020_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_020_inst_00_tampered_v2_splicing.png,950,700,4339,0.006524812030075188,train
synthetic_doc_family_certificate_020_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_020_inst_00,doc_family_certificate_020,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_020_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_020_inst_00_tampered_v3_erasure_inpainting.png,950,700,14904,0.02241203007518797,train
synthetic_doc_family_certificate_021_inst_00_authentic,doc_family_certificate_021_inst_00,doc_family_certificate_021,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_021_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_021_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_021_inst_00_tampered_v1_copy_move,doc_family_certificate_021_inst_00,doc_family_certificate_021,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_021_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_021_inst_00_tampered_v1_copy_move.png,950,700,8792,0.013221052631578948,train
synthetic_doc_family_certificate_021_inst_00_tampered_v2_splicing,doc_family_certificate_021_inst_00,doc_family_certificate_021,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_021_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_021_inst_00_tampered_v2_splicing.png,950,700,4446,0.006685714285714285,train
synthetic_doc_family_certificate_021_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_021_inst_00,doc_family_certificate_021,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_021_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_021_inst_00_tampered_v3_erasure_inpainting.png,950,700,8268,0.012433082706766917,train
synthetic_doc_family_certificate_022_inst_00_authentic,doc_family_certificate_022_inst_00,doc_family_certificate_022,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_022_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_022_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_022_inst_00_tampered_v1_copy_move,doc_family_certificate_022_inst_00,doc_family_certificate_022,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_022_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_022_inst_00_tampered_v1_copy_move.png,950,700,15340,0.02306766917293233,train
synthetic_doc_family_certificate_022_inst_00_tampered_v2_splicing,doc_family_certificate_022_inst_00,doc_family_certificate_022,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_022_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_022_inst_00_tampered_v2_splicing.png,950,700,3172,0.004769924812030075,train
synthetic_doc_family_certificate_022_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_022_inst_00,doc_family_certificate_022,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_022_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_022_inst_00_tampered_v3_erasure_inpainting.png,950,700,6747,0.010145864661654135,train
synthetic_doc_family_certificate_023_inst_00_authentic,doc_family_certificate_023_inst_00,doc_family_certificate_023,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_023_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_023_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_023_inst_00_tampered_v1_copy_move,doc_family_certificate_023_inst_00,doc_family_certificate_023,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_023_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_023_inst_00_tampered_v1_copy_move.png,950,700,7344,0.01104360902255639,train
synthetic_doc_family_certificate_023_inst_00_tampered_v2_splicing,doc_family_certificate_023_inst_00,doc_family_certificate_023,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_023_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_023_inst_00_tampered_v2_splicing.png,950,700,1998,0.003004511278195489,train
synthetic_doc_family_certificate_023_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_023_inst_00,doc_family_certificate_023,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_023_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_023_inst_00_tampered_v3_erasure_inpainting.png,950,700,6780,0.010195488721804511,train
synthetic_doc_family_certificate_024_inst_00_authentic,doc_family_certificate_024_inst_00,doc_family_certificate_024,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_024_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_024_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_024_inst_00_tampered_v1_copy_move,doc_family_certificate_024_inst_00,doc_family_certificate_024,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_024_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_024_inst_00_tampered_v1_copy_move.png,950,700,15158,0.022793984962406016,train
synthetic_doc_family_certificate_024_inst_00_tampered_v2_splicing,doc_family_certificate_024_inst_00,doc_family_certificate_024,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_024_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_024_inst_00_tampered_v2_splicing.png,950,700,2801,0.00421203007518797,train
synthetic_doc_family_certificate_024_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_024_inst_00,doc_family_certificate_024,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_024_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_024_inst_00_tampered_v3_erasure_inpainting.png,950,700,5733,0.008621052631578948,train
synthetic_doc_family_certificate_025_inst_00_authentic,doc_family_certificate_025_inst_00,doc_family_certificate_025,certificate,synthetic_docforensics,1,MIT,0,none,data\test\images\synthetic_doc_family_certificate_025_inst_00_authentic.png,data\test\masks\synthetic_doc_family_certificate_025_inst_00_authentic.png,950,700,0,0.0,test
synthetic_doc_family_certificate_025_inst_00_tampered_v1_copy_move,doc_family_certificate_025_inst_00,doc_family_certificate_025,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\test\images\synthetic_doc_family_certificate_025_inst_00_tampered_v1_copy_move.png,data\test\masks\synthetic_doc_family_certificate_025_inst_00_tampered_v1_copy_move.png,950,700,7203,0.010831578947368421,test
synthetic_doc_family_certificate_025_inst_00_tampered_v2_splicing,doc_family_certificate_025_inst_00,doc_family_certificate_025,certificate,synthetic_docforensics,1,MIT,1,splicing,data\test\images\synthetic_doc_family_certificate_025_inst_00_tampered_v2_splicing.png,data\test\masks\synthetic_doc_family_certificate_025_inst_00_tampered_v2_splicing.png,950,700,3714,0.005584962406015037,test
synthetic_doc_family_certificate_025_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_025_inst_00,doc_family_certificate_025,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\test\images\synthetic_doc_family_certificate_025_inst_00_tampered_v3_erasure_inpainting.png,data\test\masks\synthetic_doc_family_certificate_025_inst_00_tampered_v3_erasure_inpainting.png,950,700,5772,0.008679699248120301,test
synthetic_doc_family_certificate_026_inst_00_authentic,doc_family_certificate_026_inst_00,doc_family_certificate_026,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_026_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_026_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_026_inst_00_tampered_v1_copy_move,doc_family_certificate_026_inst_00,doc_family_certificate_026,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_026_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_026_inst_00_tampered_v1_copy_move.png,950,700,14456,0.021738345864661654,train
synthetic_doc_family_certificate_026_inst_00_tampered_v2_splicing,doc_family_certificate_026_inst_00,doc_family_certificate_026,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_026_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_026_inst_00_tampered_v2_splicing.png,950,700,2046,0.0030766917293233082,train
synthetic_doc_family_certificate_026_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_026_inst_00,doc_family_certificate_026,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_026_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_026_inst_00_tampered_v3_erasure_inpainting.png,950,700,12040,0.018105263157894735,train
synthetic_doc_family_certificate_027_inst_00_authentic,doc_family_certificate_027_inst_00,doc_family_certificate_027,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_027_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_027_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_027_inst_00_tampered_v1_copy_move,doc_family_certificate_027_inst_00,doc_family_certificate_027,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_027_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_027_inst_00_tampered_v1_copy_move.png,950,700,16269,0.02446466165413534,train
synthetic_doc_family_certificate_027_inst_00_tampered_v2_splicing,doc_family_certificate_027_inst_00,doc_family_certificate_027,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_027_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_027_inst_00_tampered_v2_splicing.png,950,700,4490,0.00675187969924812,train
synthetic_doc_family_certificate_027_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_027_inst_00,doc_family_certificate_027,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_027_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_027_inst_00_tampered_v3_erasure_inpainting.png,950,700,7462,0.011221052631578948,train
synthetic_doc_family_certificate_028_inst_00_authentic,doc_family_certificate_028_inst_00,doc_family_certificate_028,certificate,synthetic_docforensics,1,MIT,0,none,data\test\images\synthetic_doc_family_certificate_028_inst_00_authentic.png,data\test\masks\synthetic_doc_family_certificate_028_inst_00_authentic.png,950,700,0,0.0,test
synthetic_doc_family_certificate_028_inst_00_tampered_v1_copy_move,doc_family_certificate_028_inst_00,doc_family_certificate_028,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\test\images\synthetic_doc_family_certificate_028_inst_00_tampered_v1_copy_move.png,data\test\masks\synthetic_doc_family_certificate_028_inst_00_tampered_v1_copy_move.png,950,700,15447,0.02322857142857143,test
synthetic_doc_family_certificate_028_inst_00_tampered_v2_splicing,doc_family_certificate_028_inst_00,doc_family_certificate_028,certificate,synthetic_docforensics,1,MIT,1,splicing,data\test\images\synthetic_doc_family_certificate_028_inst_00_tampered_v2_splicing.png,data\test\masks\synthetic_doc_family_certificate_028_inst_00_tampered_v2_splicing.png,950,700,3176,0.00477593984962406,test
synthetic_doc_family_certificate_028_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_028_inst_00,doc_family_certificate_028,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\test\images\synthetic_doc_family_certificate_028_inst_00_tampered_v3_erasure_inpainting.png,data\test\masks\synthetic_doc_family_certificate_028_inst_00_tampered_v3_erasure_inpainting.png,950,700,7308,0.010989473684210526,test
synthetic_doc_family_certificate_029_inst_00_authentic,doc_family_certificate_029_inst_00,doc_family_certificate_029,certificate,synthetic_docforensics,1,MIT,0,none,data\val\images\synthetic_doc_family_certificate_029_inst_00_authentic.png,data\val\masks\synthetic_doc_family_certificate_029_inst_00_authentic.png,950,700,0,0.0,val
synthetic_doc_family_certificate_029_inst_00_tampered_v1_copy_move,doc_family_certificate_029_inst_00,doc_family_certificate_029,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\val\images\synthetic_doc_family_certificate_029_inst_00_tampered_v1_copy_move.png,data\val\masks\synthetic_doc_family_certificate_029_inst_00_tampered_v1_copy_move.png,950,700,5670,0.008526315789473684,val
synthetic_doc_family_certificate_029_inst_00_tampered_v2_splicing,doc_family_certificate_029_inst_00,doc_family_certificate_029,certificate,synthetic_docforensics,1,MIT,1,splicing,data\val\images\synthetic_doc_family_certificate_029_inst_00_tampered_v2_splicing.png,data\val\masks\synthetic_doc_family_certificate_029_inst_00_tampered_v2_splicing.png,950,700,2252,0.003386466165413534,val
synthetic_doc_family_certificate_029_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_029_inst_00,doc_family_certificate_029,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\val\images\synthetic_doc_family_certificate_029_inst_00_tampered_v3_erasure_inpainting.png,data\val\masks\synthetic_doc_family_certificate_029_inst_00_tampered_v3_erasure_inpainting.png,950,700,11760,0.01768421052631579,val
synthetic_doc_family_certificate_030_inst_00_authentic,doc_family_certificate_030_inst_00,doc_family_certificate_030,certificate,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_certificate_030_inst_00_authentic.png,data\train\masks\synthetic_doc_family_certificate_030_inst_00_authentic.png,950,700,0,0.0,train
synthetic_doc_family_certificate_030_inst_00_tampered_v1_copy_move,doc_family_certificate_030_inst_00,doc_family_certificate_030,certificate,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_certificate_030_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_certificate_030_inst_00_tampered_v1_copy_move.png,950,700,12096,0.018189473684210526,train
synthetic_doc_family_certificate_030_inst_00_tampered_v2_splicing,doc_family_certificate_030_inst_00,doc_family_certificate_030,certificate,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_certificate_030_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_certificate_030_inst_00_tampered_v2_splicing.png,950,700,3702,0.005566917293233083,train
synthetic_doc_family_certificate_030_inst_00_tampered_v3_erasure_inpainting,doc_family_certificate_030_inst_00,doc_family_certificate_030,certificate,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_certificate_030_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_certificate_030_inst_00_tampered_v3_erasure_inpainting.png,950,700,7209,0.010840601503759399,train
synthetic_doc_family_contract_001_inst_00_authentic,doc_family_contract_001_inst_00,doc_family_contract_001,contract,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_contract_001_inst_00_authentic.png,data\train\masks\synthetic_doc_family_contract_001_inst_00_authentic.png,800,1050,0,0.0,train
synthetic_doc_family_contract_001_inst_00_tampered_v1_copy_move,doc_family_contract_001_inst_00,doc_family_contract_001,contract,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_contract_001_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_contract_001_inst_00_tampered_v1_copy_move.png,800,1050,10974,0.013064285714285714,train
synthetic_doc_family_contract_001_inst_00_tampered_v2_splicing,doc_family_contract_001_inst_00,doc_family_contract_001,contract,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_contract_001_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_contract_001_inst_00_tampered_v2_splicing.png,800,1050,2364,0.0028142857142857145,train
synthetic_doc_family_contract_001_inst_00_tampered_v3_erasure_inpainting,doc_family_contract_001_inst_00,doc_family_contract_001,contract,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_contract_001_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_contract_001_inst_00_tampered_v3_erasure_inpainting.png,800,1050,12939,0.015403571428571428,train
